region_code,region_name,sex,year,e0_pclm,e0_hmd,e0,de0
BE,Belgium,Female,1984,NA,77.78,77.78,0.64
BE,Belgium,Female,1985,NA,77.87,77.87,0.09
BE,Belgium,Female,1986,NA,77.99,77.99,0.12
BE,Belgium,Female,1987,NA,78.62,78.62,0.63
BE,Belgium,Female,1988,NA,78.91,78.91,0.29
BE,Belgium,Female,1989,NA,78.92,78.92,0.01
BE,Belgium,Female,1990,NA,79.33,79.33,0.41
BE,Belgium,Female,1991,NA,79.47,79.47,0.14
BE,Belgium,Female,1992,NA,79.67,79.67,0.2
BE,Belgium,Female,1993,NA,79.74,79.74,0.07
BE,Belgium,Female,1994,NA,79.99,79.99,0.25
BE,Belgium,Female,1995,NA,80.18,80.18,0.19
BE,Belgium,Female,1996,NA,80.47,80.47,0.29
BE,Belgium,Female,1997,NA,80.55,80.55,0.08
BE,Belgium,Female,1998,NA,80.56,80.56,0.01
BE,Belgium,Female,1999,NA,80.87,80.87,0.31
BE,Belgium,Female,2000,NA,80.9,80.9,0.03
BE,Belgium,Female,2001,NA,81.16,81.16,0.26
BE,Belgium,Female,2002,NA,81.18,81.18,0.02
BE,Belgium,Female,2003,NA,81.2,81.2,0.02
BE,Belgium,Female,2004,NA,81.86,81.86,0.66
BE,Belgium,Female,2005,NA,81.86,81.86,0
BE,Belgium,Female,2006,NA,82.15,82.15,0.29
BE,Belgium,Female,2007,NA,82.21,82.21,0.06
BE,Belgium,Female,2008,NA,82.31,82.31,0.1
BE,Belgium,Female,2009,NA,82.44,82.44,0.13
BE,Belgium,Female,2010,NA,82.64,82.64,0.2
BE,Belgium,Female,2011,NA,82.87,82.87,0.23
BE,Belgium,Female,2012,NA,82.83,82.83,-0.04
BE,Belgium,Female,2013,NA,82.93,82.93,0.1
BE,Belgium,Female,2014,NA,83.52,83.52,0.59
BE,Belgium,Female,2015,83.19,83.16,83.16,-0.36
BE,Belgium,Female,2016,83.85,83.69,83.69,0.53
BE,Belgium,Female,2017,83.77,83.65,83.65,-0.04
BE,Belgium,Female,2018,83.76,83.69,83.69,0.04
BE,Belgium,Female,2019,84.1,NA,84.1,0.41
BE,Belgium,Female,2020,82.93,NA,82.93,-1.17
BE,Belgium,Male,1945,NA,55.56,55.56,NA
BE,Belgium,Male,1946,NA,59.13,59.13,3.57
BE,Belgium,Male,1947,NA,60.79,60.79,1.66
BE,Belgium,Male,1948,NA,62.34,62.34,1.55
BE,Belgium,Male,1949,NA,62.92,62.92,0.58
BE,Belgium,Male,1950,NA,63.81,63.81,0.89
BE,Belgium,Male,1951,NA,64.29,64.29,0.48
BE,Belgium,Male,1952,NA,65.54,65.54,1.25
BE,Belgium,Male,1953,NA,65.88,65.88,0.34
BE,Belgium,Male,1954,NA,66.11,66.11,0.23
BE,Belgium,Male,1955,NA,65.93,65.93,-0.18
BE,Belgium,Male,1956,NA,66.14,66.14,0.21
BE,Belgium,Male,1957,NA,66.55,66.55,0.41
BE,Belgium,Male,1958,NA,67.29,67.29,0.74
BE,Belgium,Male,1959,NA,67.61,67.61,0.32
BE,Belgium,Male,1960,NA,66.71,66.71,-0.9
BE,Belgium,Male,1961,NA,67.55,67.55,0.84
BE,Belgium,Male,1962,NA,67.39,67.39,-0.16
BE,Belgium,Male,1963,NA,67.09,67.09,-0.3
BE,Belgium,Male,1964,NA,67.7,67.7,0.61
BE,Belgium,Male,1965,NA,67.56,67.56,-0.14
BE,Belgium,Male,1966,NA,67.67,67.67,0.11
BE,Belgium,Male,1967,NA,67.84,67.84,0.17
BE,Belgium,Male,1968,NA,67.54,67.54,-0.3
BE,Belgium,Male,1969,NA,67.49,67.49,-0.05
BE,Belgium,Male,1970,NA,67.82,67.82,0.33
BE,Belgium,Male,1971,NA,67.89,67.89,0.07
BE,Belgium,Male,1972,NA,68.2,68.2,0.31
BE,Belgium,Male,1973,NA,68.42,68.42,0.22
BE,Belgium,Male,1974,NA,68.77,68.77,0.35
BE,Belgium,Male,1975,NA,68.78,68.78,0.01
BE,Belgium,Male,1976,NA,68.86,68.86,0.08
BE,Belgium,Male,1977,NA,69.49,69.49,0.63
BE,Belgium,Male,1978,NA,69.39,69.39,-0.1
BE,Belgium,Male,1979,NA,69.91,69.91,0.52
BE,Belgium,Male,1980,NA,69.87,69.87,-0.04
BE,Belgium,Male,1981,NA,70.28,70.28,0.41
BE,Belgium,Male,1982,NA,70.59,70.59,0.31
BE,Belgium,Male,1983,NA,70.61,70.61,0.02
BE,Belgium,Male,1984,NA,70.95,70.95,0.34
BE,Belgium,Male,1985,NA,71.07,71.07,0.12
BE,Belgium,Male,1986,NA,71.32,71.32,0.25
BE,Belgium,Male,1987,NA,71.91,71.91,0.59
BE,Belgium,Male,1988,NA,72.21,72.21,0.3
BE,Belgium,Male,1989,NA,72.32,72.32,0.11
BE,Belgium,Male,1990,NA,72.7,72.7,0.38
BE,Belgium,Male,1991,NA,72.85,72.85,0.15
BE,Belgium,Male,1992,NA,72.97,72.97,0.12
BE,Belgium,Male,1993,NA,72.94,72.94,-0.03
BE,Belgium,Male,1994,NA,73.35,73.35,0.41
BE,Belgium,Male,1995,NA,73.44,73.44,0.09
BE,Belgium,Male,1996,NA,73.83,73.83,0.39
BE,Belgium,Male,1997,NA,74.16,74.16,0.33
BE,Belgium,Male,1998,NA,74.3,74.3,0.14
BE,Belgium,Male,1999,NA,74.37,74.37,0.07
BE,Belgium,Male,2000,NA,74.57,74.57,0.2
BE,Belgium,Male,2001,NA,74.92,74.92,0.35
BE,Belgium,Male,2002,NA,75.08,75.08,0.16
BE,Belgium,Male,2003,NA,75.36,75.36,0.28
BE,Belgium,Male,2004,NA,75.97,75.97,0.61
BE,Belgium,Male,2005,NA,76.15,76.15,0.18
BE,Belgium,Male,2006,NA,76.52,76.52,0.37
BE,Belgium,Male,2007,NA,76.74,76.74,0.22
BE,Belgium,Male,2008,NA,76.77,76.77,0.03
BE,Belgium,Male,2009,NA,77.16,77.16,0.39
BE,Belgium,Male,2010,NA,77.38,77.38,0.22
BE,Belgium,Male,2011,NA,77.77,77.77,0.39
BE,Belgium,Male,2012,NA,77.64,77.64,-0.13
BE,Belgium,Male,2013,NA,77.95,77.95,0.31
BE,Belgium,Male,2014,NA,78.57,78.57,0.62
BE,Belgium,Male,2015,78.62,78.57,78.57,0
BE,Belgium,Male,2016,78.97,78.8,78.8,0.23
BE,Belgium,Male,2017,79.15,79.01,79.01,0.21
BE,Belgium,Male,2018,79.39,79.22,79.22,0.21
BE,Belgium,Male,2019,79.76,NA,79.76,0.54
BE,Belgium,Male,2020,78.6,NA,78.6,-1.16
BE,Belgium,Total,1945,NA,58.32,58.32,NA
BE,Belgium,Total,1946,NA,61.89,61.89,3.57
BE,Belgium,Total,1947,NA,63.42,63.42,1.53
BE,Belgium,Total,1948,NA,64.92,64.92,1.5
BE,Belgium,Total,1949,NA,65.43,65.43,0.51
BE,Belgium,Total,1950,NA,66.3,66.3,0.87
BE,Belgium,Total,1951,NA,66.75,66.75,0.45
BE,Belgium,Total,1952,NA,67.96,67.96,1.21
BE,Belgium,Total,1953,NA,68.35,68.35,0.39
BE,Belgium,Total,1954,NA,68.59,68.59,0.24
BE,Belgium,Total,1955,NA,68.54,68.54,-0.05
BE,Belgium,Total,1956,NA,68.84,68.84,0.3
BE,Belgium,Total,1957,NA,69.2,69.2,0.36
BE,Belgium,Total,1958,NA,69.91,69.91,0.71
BE,Belgium,Total,1959,NA,70.31,70.31,0.4
BE,Belgium,Total,1960,NA,69.62,69.62,-0.69
BE,Belgium,Total,1961,NA,70.5,70.5,0.88
BE,Belgium,Total,1962,NA,70.23,70.23,-0.27
BE,Belgium,Total,1963,NA,70.04,70.04,-0.19
BE,Belgium,Total,1964,NA,70.7,70.7,0.66
BE,Belgium,Total,1965,NA,70.55,70.55,-0.15
BE,Belgium,Total,1966,NA,70.63,70.63,0.08
BE,Belgium,Total,1967,NA,70.91,70.91,0.28
BE,Belgium,Total,1968,NA,70.61,70.61,-0.3
BE,Belgium,Total,1969,NA,70.67,70.67,0.06
BE,Belgium,Total,1970,NA,70.94,70.94,0.27
BE,Belgium,Total,1971,NA,71.09,71.09,0.15
BE,Belgium,Total,1972,NA,71.41,71.41,0.32
BE,Belgium,Total,1973,NA,71.63,71.63,0.22
BE,Belgium,Total,1974,NA,71.97,71.97,0.34
BE,Belgium,Total,1975,NA,71.96,71.96,-0.01
BE,Belgium,Total,1976,NA,72.1,72.1,0.14
BE,Belgium,Total,1977,NA,72.76,72.76,0.66
BE,Belgium,Total,1978,NA,72.7,72.7,-0.06
BE,Belgium,Total,1979,NA,73.2,73.2,0.5
BE,Belgium,Total,1980,NA,73.24,73.24,0.04
BE,Belgium,Total,1981,NA,73.65,73.65,0.41
BE,Belgium,Total,1982,NA,73.88,73.88,0.23
BE,Belgium,Total,1983,NA,73.88,73.88,0
BE,Belgium,Total,1984,NA,74.37,74.37,0.49
BE,Belgium,Total,1985,NA,74.47,74.47,0.1
BE,Belgium,Total,1986,NA,74.67,74.67,0.2
BE,Belgium,Total,1987,NA,75.29,75.29,0.62
BE,Belgium,Total,1988,NA,75.59,75.59,0.3
BE,Belgium,Total,1989,NA,75.65,75.65,0.06
BE,Belgium,Total,1990,NA,76.06,76.06,0.41
BE,Belgium,Total,1991,NA,76.2,76.2,0.14
BE,Belgium,Total,1992,NA,76.36,76.36,0.16
BE,Belgium,Total,1993,NA,76.36,76.36,0
BE,Belgium,Total,1994,NA,76.71,76.71,0.35
BE,Belgium,Total,1995,NA,76.84,76.84,0.13
BE,Belgium,Total,1996,NA,77.19,77.19,0.35
BE,Belgium,Total,1997,NA,77.4,77.4,0.21
BE,Belgium,Total,1998,NA,77.48,77.48,0.08
BE,Belgium,Total,1999,NA,77.65,77.65,0.17
BE,Belgium,Total,2000,NA,77.77,77.77,0.12
BE,Belgium,Total,2001,NA,78.08,78.08,0.31
BE,Belgium,Total,2002,NA,78.17,78.17,0.09
BE,Belgium,Total,2003,NA,78.33,78.33,0.16
BE,Belgium,Total,2004,NA,78.97,78.97,0.64
BE,Belgium,Total,2005,NA,79.06,79.06,0.09
BE,Belgium,Total,2006,NA,79.39,79.39,0.33
BE,Belgium,Total,2007,NA,79.53,79.53,0.14
BE,Belgium,Total,2008,NA,79.58,79.58,0.05
BE,Belgium,Total,2009,NA,79.85,79.85,0.27
BE,Belgium,Total,2010,NA,80.06,80.06,0.21
BE,Belgium,Total,2011,NA,80.37,80.37,0.31
BE,Belgium,Total,2012,NA,80.27,80.27,-0.1
BE,Belgium,Total,2013,NA,80.48,80.48,0.21
BE,Belgium,Total,2014,NA,81.09,81.09,0.61
BE,Belgium,Total,2015,80.94,80.9,80.9,-0.19
BE,Belgium,Total,2016,81.45,81.27,81.27,0.37
BE,Belgium,Total,2017,81.5,81.37,81.37,0.1
BE,Belgium,Total,2018,81.61,81.49,81.49,0.12
BE,Belgium,Total,2019,81.97,NA,81.97,0.48
BE,Belgium,Total,2020,80.77,NA,80.77,-1.19
BG,Bulgaria,Female,1945,NA,NA,NA,NA
BG,Bulgaria,Female,1946,NA,NA,NA,NA
BG,Bulgaria,Female,1947,NA,55.74,55.74,NA
BG,Bulgaria,Female,1948,NA,57.26,57.26,1.52
BG,Bulgaria,Female,1949,NA,59.69,59.69,2.43
BG,Bulgaria,Female,1950,NA,63.28,63.28,3.59
BG,Bulgaria,Female,1951,NA,62.27,62.27,-1.01
BG,Bulgaria,Female,1952,NA,61.08,61.08,-1.19
BG,Bulgaria,Female,1953,NA,65.96,65.96,4.88
BG,Bulgaria,Female,1954,NA,66.15,66.15,0.19
BG,Bulgaria,Female,1955,NA,66.55,66.55,0.4
BG,Bulgaria,Female,1956,NA,66.95,66.95,0.4
BG,Bulgaria,Female,1957,NA,68.33,68.33,1.38
BG,Bulgaria,Female,1958,NA,70.41,70.41,2.08
BG,Bulgaria,Female,1959,NA,68.2,68.2,-2.21
BG,Bulgaria,Female,1960,NA,70.92,70.92,2.72
BG,Bulgaria,Female,1961,NA,72.07,72.07,1.15
BG,Bulgaria,Female,1962,NA,71.32,71.32,-0.75
BG,Bulgaria,Female,1963,NA,72.02,72.02,0.7
BG,Bulgaria,Female,1964,NA,72.94,72.94,0.92
BG,Bulgaria,Female,1965,NA,73.22,73.22,0.28
BG,Bulgaria,Female,1966,NA,73.15,73.15,-0.07
BG,Bulgaria,Female,1967,NA,72.55,72.55,-0.6
BG,Bulgaria,Female,1968,NA,73.29,73.29,0.74
BG,Bulgaria,Female,1969,NA,72.77,72.77,-0.52
BG,Bulgaria,Female,1970,NA,73.5,73.5,0.73
BG,Bulgaria,Female,1971,NA,73.22,73.22,-0.28
BG,Bulgaria,Female,1972,NA,73.19,73.19,-0.03
BG,Bulgaria,Female,1973,NA,73.73,73.73,0.54
BG,Bulgaria,Female,1974,NA,73.6,73.6,-0.13
BG,Bulgaria,Female,1975,NA,73.54,73.54,-0.06
BG,Bulgaria,Female,1976,NA,73.88,73.88,0.34
BG,Bulgaria,Female,1977,NA,73.46,73.46,-0.42
BG,Bulgaria,Female,1978,NA,73.65,73.65,0.19
BG,Bulgaria,Female,1979,NA,74.01,74.01,0.36
BG,Bulgaria,Female,1980,NA,73.9,73.9,-0.11
BG,Bulgaria,Female,1981,NA,74.31,74.31,0.41
BG,Bulgaria,Female,1982,NA,73.95,73.95,-0.36
BG,Bulgaria,Female,1983,NA,74.31,74.31,0.36
BG,Bulgaria,Female,1984,NA,74.47,74.47,0.16
BG,Bulgaria,Female,1985,NA,74.25,74.25,-0.22
BG,Bulgaria,Female,1986,NA,74.85,74.85,0.6
BG,Bulgaria,Female,1987,NA,74.59,74.59,-0.26
BG,Bulgaria,Female,1988,NA,74.76,74.76,0.17
BG,Bulgaria,Female,1989,NA,74.91,74.91,0.15
BG,Bulgaria,Female,1990,NA,74.81,74.81,-0.1
BG,Bulgaria,Female,1991,NA,74.51,74.51,-0.3
BG,Bulgaria,Female,1992,NA,74.78,74.78,0.27
BG,Bulgaria,Female,1993,NA,75.11,75.11,0.33
BG,Bulgaria,Female,1994,NA,74.81,74.81,-0.3
BG,Bulgaria,Female,1995,NA,74.87,74.87,0.06
BG,Bulgaria,Female,1996,NA,74.59,74.59,-0.28
BG,Bulgaria,Female,1997,NA,73.91,73.91,-0.68
BG,Bulgaria,Female,1998,NA,74.69,74.69,0.78
BG,Bulgaria,Female,1999,NA,75.1,75.1,0.41
BG,Bulgaria,Female,2000,NA,75.01,75.01,-0.09
BG,Bulgaria,Female,2001,NA,75.4,75.4,0.39
BG,Bulgaria,Female,2002,NA,75.58,75.58,0.18
BG,Bulgaria,Female,2003,NA,75.98,75.98,0.4
BG,Bulgaria,Female,2004,NA,76.26,76.26,0.28
BG,Bulgaria,Female,2005,NA,76.25,76.25,-0.01
BG,Bulgaria,Female,2006,NA,76.3,76.3,0.05
BG,Bulgaria,Female,2007,NA,76.62,76.62,0.32
BG,Bulgaria,Female,2008,NA,76.98,76.98,0.36
BG,Bulgaria,Female,2009,NA,77.33,77.33,0.35
BG,Bulgaria,Female,2010,NA,77.35,77.35,0.02
BG,Bulgaria,Female,2011,NA,77.72,77.72,0.37
BG,Bulgaria,Female,2012,NA,77.86,77.86,0.14
BG,Bulgaria,Female,2013,NA,78.48,78.48,0.62
BG,Bulgaria,Female,2014,NA,77.97,77.97,-0.51
BG,Bulgaria,Female,2015,77.88,78.13,78.13,0.16
BG,Bulgaria,Female,2016,78.35,78.47,78.47,0.34
BG,Bulgaria,Female,2017,78.25,78.34,78.34,-0.13
BG,Bulgaria,Female,2018,78.39,NA,78.39,0.05
BG,Bulgaria,Female,2019,78.59,NA,78.59,0.19
BG,Bulgaria,Female,2020,77.29,NA,77.29,-1.29
BG,Bulgaria,Male,1945,NA,NA,NA,NA
BG,Bulgaria,Male,1946,NA,NA,NA,NA
BG,Bulgaria,Male,1947,NA,52.58,52.58,NA
BG,Bulgaria,Male,1948,NA,54.43,54.43,1.85
BG,Bulgaria,Male,1949,NA,56.34,56.34,1.91
BG,Bulgaria,Male,1950,NA,59.7,59.7,3.36
BG,Bulgaria,Male,1951,NA,59.13,59.13,-0.57
BG,Bulgaria,Male,1952,NA,58.09,58.09,-1.04
BG,Bulgaria,Male,1953,NA,62.46,62.46,4.37
BG,Bulgaria,Male,1954,NA,62.66,62.66,0.2
BG,Bulgaria,Male,1955,NA,63.13,63.13,0.47
BG,Bulgaria,Male,1956,NA,63.5,63.5,0.37
BG,Bulgaria,Male,1957,NA,64.87,64.87,1.37
BG,Bulgaria,Male,1958,NA,67.03,67.03,2.16
BG,Bulgaria,Male,1959,NA,65.07,65.07,-1.96
BG,Bulgaria,Male,1960,NA,67.45,67.45,2.38
BG,Bulgaria,Male,1961,NA,68.42,68.42,0.97
BG,Bulgaria,Male,1962,NA,67.78,67.78,-0.64
BG,Bulgaria,Male,1963,NA,68.68,68.68,0.9
BG,Bulgaria,Male,1964,NA,69.35,69.35,0.67
BG,Bulgaria,Male,1965,NA,69.44,69.44,0.09
BG,Bulgaria,Male,1966,NA,69.34,69.34,-0.1
BG,Bulgaria,Male,1967,NA,68.36,68.36,-0.98
BG,Bulgaria,Male,1968,NA,69.18,69.18,0.82
BG,Bulgaria,Male,1969,NA,68.28,68.28,-0.9
BG,Bulgaria,Male,1970,NA,69.1,69.1,0.82
BG,Bulgaria,Male,1971,NA,68.62,68.62,-0.48
BG,Bulgaria,Male,1972,NA,68.65,68.65,0.03
BG,Bulgaria,Male,1973,NA,69,69,0.35
BG,Bulgaria,Male,1974,NA,68.95,68.95,-0.05
BG,Bulgaria,Male,1975,NA,68.62,68.62,-0.33
BG,Bulgaria,Male,1976,NA,68.98,68.98,0.36
BG,Bulgaria,Male,1977,NA,68.25,68.25,-0.73
BG,Bulgaria,Male,1978,NA,68.75,68.75,0.5
BG,Bulgaria,Male,1979,NA,68.61,68.61,-0.14
BG,Bulgaria,Male,1980,NA,68.45,68.45,-0.16
BG,Bulgaria,Male,1981,NA,68.82,68.82,0.37
BG,Bulgaria,Male,1982,NA,68.39,68.39,-0.43
BG,Bulgaria,Male,1983,NA,68.39,68.39,0
BG,Bulgaria,Male,1984,NA,68.44,68.44,0.05
BG,Bulgaria,Male,1985,NA,68.09,68.09,-0.35
BG,Bulgaria,Male,1986,NA,68.5,68.5,0.41
BG,Bulgaria,Male,1987,NA,68.33,68.33,-0.17
BG,Bulgaria,Male,1988,NA,68.31,68.31,-0.02
BG,Bulgaria,Male,1989,NA,68.29,68.29,-0.02
BG,Bulgaria,Male,1990,NA,68.08,68.08,-0.21
BG,Bulgaria,Male,1991,NA,68.09,68.09,0.01
BG,Bulgaria,Male,1992,NA,67.84,67.84,-0.25
BG,Bulgaria,Male,1993,NA,67.57,67.57,-0.27
BG,Bulgaria,Male,1994,NA,67.23,67.23,-0.34
BG,Bulgaria,Male,1995,NA,67.36,67.36,0.13
BG,Bulgaria,Male,1996,NA,67.35,67.35,-0.01
BG,Bulgaria,Male,1997,NA,66.96,66.96,-0.39
BG,Bulgaria,Male,1998,NA,67.33,67.33,0.37
BG,Bulgaria,Male,1999,NA,68.2,68.2,0.87
BG,Bulgaria,Male,2000,NA,68.3,68.3,0.1
BG,Bulgaria,Male,2001,NA,68.53,68.53,0.23
BG,Bulgaria,Male,2002,NA,68.83,68.83,0.3
BG,Bulgaria,Male,2003,NA,68.94,68.94,0.11
BG,Bulgaria,Male,2004,NA,69.07,69.07,0.13
BG,Bulgaria,Male,2005,NA,69.05,69.05,-0.02
BG,Bulgaria,Male,2006,NA,69.25,69.25,0.2
BG,Bulgaria,Male,2007,NA,69.55,69.55,0.3
BG,Bulgaria,Male,2008,NA,69.84,69.84,0.29
BG,Bulgaria,Male,2009,NA,70.17,70.17,0.33
BG,Bulgaria,Male,2010,NA,70.39,70.39,0.22
BG,Bulgaria,Male,2011,NA,70.73,70.73,0.34
BG,Bulgaria,Male,2012,NA,70.91,70.91,0.18
BG,Bulgaria,Male,2013,NA,71.29,71.29,0.38
BG,Bulgaria,Male,2014,NA,71.07,71.07,-0.22
BG,Bulgaria,Male,2015,71.09,71.23,71.23,0.16
BG,Bulgaria,Male,2016,71.32,71.31,71.31,0.08
BG,Bulgaria,Male,2017,71.4,71.37,71.37,0.06
BG,Bulgaria,Male,2018,71.5,NA,71.5,0.13
BG,Bulgaria,Male,2019,71.55,NA,71.55,0.05
BG,Bulgaria,Male,2020,69.94,NA,69.94,-1.6
BG,Bulgaria,Total,1945,NA,NA,NA,NA
BG,Bulgaria,Total,1946,NA,NA,NA,NA
BG,Bulgaria,Total,1947,NA,54.14,54.14,NA
BG,Bulgaria,Total,1948,NA,55.83,55.83,1.69
BG,Bulgaria,Total,1949,NA,57.99,57.99,2.16
BG,Bulgaria,Total,1950,NA,61.47,61.47,3.48
BG,Bulgaria,Total,1951,NA,60.68,60.68,-0.79
BG,Bulgaria,Total,1952,NA,59.57,59.57,-1.11
BG,Bulgaria,Total,1953,NA,64.18,64.18,4.61
BG,Bulgaria,Total,1954,NA,64.39,64.39,0.21
BG,Bulgaria,Total,1955,NA,64.82,64.82,0.43
BG,Bulgaria,Total,1956,NA,65.21,65.21,0.39
BG,Bulgaria,Total,1957,NA,66.59,66.59,1.38
BG,Bulgaria,Total,1958,NA,68.71,68.71,2.12
BG,Bulgaria,Total,1959,NA,66.63,66.63,-2.08
BG,Bulgaria,Total,1960,NA,69.17,69.17,2.54
BG,Bulgaria,Total,1961,NA,70.22,70.22,1.05
BG,Bulgaria,Total,1962,NA,69.53,69.53,-0.69
BG,Bulgaria,Total,1963,NA,70.33,70.33,0.8
BG,Bulgaria,Total,1964,NA,71.13,71.13,0.8
BG,Bulgaria,Total,1965,NA,71.3,71.3,0.17
BG,Bulgaria,Total,1966,NA,71.22,71.22,-0.08
BG,Bulgaria,Total,1967,NA,70.41,70.41,-0.81
BG,Bulgaria,Total,1968,NA,71.2,71.2,0.79
BG,Bulgaria,Total,1969,NA,70.47,70.47,-0.73
BG,Bulgaria,Total,1970,NA,71.25,71.25,0.78
BG,Bulgaria,Total,1971,NA,70.85,70.85,-0.4
BG,Bulgaria,Total,1972,NA,70.86,70.86,0.01
BG,Bulgaria,Total,1973,NA,71.3,71.3,0.44
BG,Bulgaria,Total,1974,NA,71.21,71.21,-0.09
BG,Bulgaria,Total,1975,NA,71,71,-0.21
BG,Bulgaria,Total,1976,NA,71.36,71.36,0.36
BG,Bulgaria,Total,1977,NA,70.77,70.77,-0.59
BG,Bulgaria,Total,1978,NA,71.13,71.13,0.36
BG,Bulgaria,Total,1979,NA,71.22,71.22,0.09
BG,Bulgaria,Total,1980,NA,71.08,71.08,-0.14
BG,Bulgaria,Total,1981,NA,71.48,71.48,0.4
BG,Bulgaria,Total,1982,NA,71.08,71.08,-0.4
BG,Bulgaria,Total,1983,NA,71.24,71.24,0.16
BG,Bulgaria,Total,1984,NA,71.35,71.35,0.11
BG,Bulgaria,Total,1985,NA,71.05,71.05,-0.3
BG,Bulgaria,Total,1986,NA,71.55,71.55,0.5
BG,Bulgaria,Total,1987,NA,71.35,71.35,-0.2
BG,Bulgaria,Total,1988,NA,71.41,71.41,0.06
BG,Bulgaria,Total,1989,NA,71.48,71.48,0.07
BG,Bulgaria,Total,1990,NA,71.32,71.32,-0.16
BG,Bulgaria,Total,1991,NA,71.19,71.19,-0.13
BG,Bulgaria,Total,1992,NA,71.18,71.18,-0.01
BG,Bulgaria,Total,1993,NA,71.18,71.18,0
BG,Bulgaria,Total,1994,NA,70.86,70.86,-0.32
BG,Bulgaria,Total,1995,NA,70.96,70.96,0.1
BG,Bulgaria,Total,1996,NA,70.84,70.84,-0.12
BG,Bulgaria,Total,1997,NA,70.31,70.31,-0.53
BG,Bulgaria,Total,1998,NA,70.87,70.87,0.56
BG,Bulgaria,Total,1999,NA,71.56,71.56,0.69
BG,Bulgaria,Total,2000,NA,71.58,71.58,0.02
BG,Bulgaria,Total,2001,NA,71.88,71.88,0.3
BG,Bulgaria,Total,2002,NA,72.13,72.13,0.25
BG,Bulgaria,Total,2003,NA,72.37,72.37,0.24
BG,Bulgaria,Total,2004,NA,72.58,72.58,0.21
BG,Bulgaria,Total,2005,NA,72.56,72.56,-0.02
BG,Bulgaria,Total,2006,NA,72.69,72.69,0.13
BG,Bulgaria,Total,2007,NA,73.01,73.01,0.32
BG,Bulgaria,Total,2008,NA,73.33,73.33,0.32
BG,Bulgaria,Total,2009,NA,73.68,73.68,0.35
BG,Bulgaria,Total,2010,NA,73.81,73.81,0.13
BG,Bulgaria,Total,2011,NA,74.16,74.16,0.35
BG,Bulgaria,Total,2012,NA,74.33,74.33,0.17
BG,Bulgaria,Total,2013,NA,74.82,74.82,0.49
BG,Bulgaria,Total,2014,NA,74.47,74.47,-0.35
BG,Bulgaria,Total,2015,74.44,74.62,74.62,0.15
BG,Bulgaria,Total,2016,74.78,74.83,74.83,0.21
BG,Bulgaria,Total,2017,74.77,74.8,74.8,-0.03
BG,Bulgaria,Total,2018,74.89,NA,74.89,0.09
BG,Bulgaria,Total,2019,75,NA,75,0.11
BG,Bulgaria,Total,2020,73.49,NA,73.49,-1.51
CA,Canada,Female,1945,NA,68.12,68.12,NA
CA,Canada,Female,1946,NA,68.33,68.33,0.21
CA,Canada,Female,1947,NA,68.96,68.96,0.63
CA,Canada,Female,1948,NA,69.42,69.42,0.46
CA,Canada,Female,1949,NA,69.85,69.85,0.43
CA,Canada,Female,1950,NA,70.58,70.58,0.73
CA,Canada,Female,1951,NA,70.87,70.87,0.29
CA,Canada,Female,1952,NA,71.39,71.39,0.52
CA,Canada,Female,1953,NA,71.8,71.8,0.41
CA,Canada,Female,1954,NA,72.7,72.7,0.9
CA,Canada,Female,1955,NA,72.88,72.88,0.18
CA,Canada,Female,1956,NA,72.82,72.82,-0.06
CA,Canada,Female,1957,NA,72.98,72.98,0.16
CA,Canada,Female,1958,NA,73.68,73.68,0.7
CA,Canada,Female,1959,NA,73.65,73.65,-0.03
CA,Canada,Female,1960,NA,74.15,74.15,0.5
CA,Canada,Female,1961,NA,74.47,74.47,0.32
CA,Canada,Female,1962,NA,74.44,74.44,-0.03
CA,Canada,Female,1963,NA,74.52,74.52,0.08
CA,Canada,Female,1964,NA,75.08,75.08,0.56
CA,Canada,Female,1965,NA,75.15,75.15,0.07
CA,Canada,Female,1966,NA,75.39,75.39,0.24
CA,Canada,Female,1967,NA,75.66,75.66,0.27
CA,Canada,Female,1968,NA,75.79,75.79,0.13
CA,Canada,Female,1969,NA,76.02,76.02,0.23
CA,Canada,Female,1970,NA,76.27,76.27,0.25
CA,Canada,Female,1971,NA,76.65,76.65,0.38
CA,Canada,Female,1972,NA,76.54,76.54,-0.11
CA,Canada,Female,1973,NA,76.83,76.83,0.29
CA,Canada,Female,1974,NA,76.9,76.9,0.07
CA,Canada,Female,1975,NA,77.23,77.23,0.33
CA,Canada,Female,1976,NA,77.67,77.67,0.44
CA,Canada,Female,1977,NA,77.96,77.96,0.29
CA,Canada,Female,1978,NA,78.32,78.32,0.36
CA,Canada,Female,1979,NA,78.59,78.59,0.27
CA,Canada,Female,1980,NA,78.72,78.72,0.13
CA,Canada,Female,1981,NA,79.11,79.11,0.39
CA,Canada,Female,1982,NA,79.23,79.23,0.12
CA,Canada,Female,1983,NA,79.55,79.55,0.32
CA,Canada,Female,1984,NA,79.78,79.78,0.23
CA,Canada,Female,1985,NA,79.73,79.73,-0.05
CA,Canada,Female,1986,NA,79.79,79.79,0.06
CA,Canada,Female,1987,NA,80.11,80.11,0.32
CA,Canada,Female,1988,NA,80.19,80.19,0.08
CA,Canada,Female,1989,NA,80.39,80.39,0.2
CA,Canada,Female,1990,NA,80.63,80.63,0.24
CA,Canada,Female,1991,NA,80.73,80.73,0.1
